alloy_id,alloy_system,year,zinc,magnesium,aluminum,copper,silver,ultimate_tensile_strength,yield_strength,elongation,hardness,elastic_modulus,casting_method,annealing_temperature,aging_temperature,aging_time
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,,
Alloy_None_001,,,,,,,,,336.0,18.0,,,,,120.0,24.0
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,,
Alloy_None_001,,,,,,,,244.83,218.14,64.5,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,120.0,24.0
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
Alloy_None_001,,,,,,,,,,,,,,,,
